,id,date,user_id,username,name,tweet,replies_count,retweets_count,likes_count
88,1516740060346929153,2022-04-20,91124440,mrentem,Maï R. Entem 👩‍💻🇪🇦🇨🇵🇪🇺🇸🇬🌍🚣‍♀️,@TheBridge_Tech Otro de los placeres de haber pasado unos meses en esas aulas!! 😉👩🏻‍💻,0,0,1
89,1516642121729679362,2022-04-20,67597387,alicesilverpol,Alice Silver 🏳️‍🌈,"Actualmente acoge las oficinas de The Bridge, una aceleradora de talento digital 📷 @TheBridge_Tech  https://t.co/xgWzxnqdOI",1,0,8
90,1516687246241550337,2022-04-20,1162694149956603904,thebridge_tech,The Bridge,"¡Qué bonito es nuestro palacio! 😍 Todo un privilegio para alumnos, profes y staff poder disfrutar de este espacio en pleno centro de Madrid.",1,0,3
91,1517111329374543873,2022-04-21,1162694149956603904,thebridge_tech,The Bridge,¡Gracias a vosotros!,0,0,1
92,1517147713254526978,2022-04-21,1162694149956603904,thebridge_tech,The Bridge,"¿Unimos #psicología, diseño #uxui y #realidadvirtual? La respuesta: SÍ! Te invitamos a la mesa redonda del 28 de abril en @TheBridge_Tech donde trataremos el diseño ux desde el punto de vista del tratamiento de las fobias a través de la #vr. Entradas 👉 https://t.co/JGOpD7p2rO",0,0,0
93,1517121644682256385,2022-04-21,1360217897008791554,gemmarbar,Gemma R.B.,@MujeresaSeguir @Globant @TheBridge_Tech Apuntado en la agenda 👌,0,0,0
94,1517103356346617856,2022-04-21,220072811,itep_es,ITEP Formación,"📢Como ya sabéis, antes de #SemanaSanta, nuestro alumnado de la #FPinformática💻 visitaron @TheBridge_Tech. Gracias a su trato hacia #ITEP🔵 y su colaboración os ofrecemos nuevas imágenes de esa actividad‼️ En ellas queda patente el interés de la cita 👌🏻  https://t.co/nt0LFYitDB",0,1,4
95,1517423870483042304,2022-04-22,734674933217931265,mujeresaseguir,Mujeres a Seguir,Mercedes Mac Pherson @Globant : 'Hay un desconocimiento grande del poder de transformación de la tecnología' #mujerytecnología @TheBridge_Tech  https://t.co/OFDlmziC1y,0,0,2
96,1517396691443490816,2022-04-22,15942584,capgemini_es,capgemini_es,@MujeresaSeguir @Globant @TheBridge_Tech Qué gran panel!,0,0,0
97,1517409914792075264,2022-04-22,734674933217931265,mujeresaseguir,Mujeres a Seguir,"A día de hoy, el 41 % de las  investigaciones públicas las hacen mujeres. Descubre más datos en numerosas jornada @TheBridge_Tech #mujerytecnología   https://t.co/bNRyoB4h6y  https://t.co/ZBQ4299zQW",0,0,0
98,1517417898133884928,2022-04-22,734674933217931265,mujeresaseguir,Mujeres a Seguir,'Hay que tener una apertura de mente en los modelos educativos' María Rotondo @Telefonica  Aquí te dejamos el enlace para seguirnos en streaming  https://t.co/ABQkBBLKmT #mujerytecnología @Globant @TheBridge_Tech  https://t.co/dB8tF3prJv,0,0,2
99,1517418437777240065,2022-04-22,734674933217931265,mujeresaseguir,Mujeres a Seguir,"'Nunca se progresa desde el miedo. Hay que arriesgarse disfrutando', Irene Cano @Meta #mujerytecnología @TheBridge_Tech @Globant  https://t.co/yaoUnWJIs6",0,1,4
100,1517419666938998784,2022-04-22,734674933217931265,mujeresaseguir,Mujeres a Seguir,"Carmen Artigas, secretaria de Estado de Digitalización e Inteligencia Artificial de Asuntos Económicos y Transformación Digital: 'Es nuestro momento. El momento de las mujeres' #mujerytecnología @Globant @TheBridge_Tech  https://t.co/gLjyCQPBRH",0,3,5
101,1517420242120683520,2022-04-22,734674933217931265,mujeresaseguir,Mujeres a Seguir,Comienza nuestra segunda mesa 'Cómo construir un futuro que nos representa'. Aquí te dejamos el enlace para seguirnos en streaming  https://t.co/ABQkBBLKmT #mujerytecnología @Globant @TheBridge_Tech  https://t.co/kApsKZ04SD,0,0,2
102,1517421295373271041,2022-04-22,734674933217931265,mujeresaseguir,Mujeres a Seguir,Sara Gómez @RainG 'La sociedad no sabe lo que hacemos los ingenieros y los tecnólogos' #mujerytecnología @TheBridge_Tech @Globant  https://t.co/lYFyIZuW3J,0,1,5
103,1518529871969988608,2022-04-25,1162694149956603904,thebridge_tech,The Bridge,"""Necesitaba formación técnica para potenciar mi empleabilidad"", cuenta nuestra alumni Clara Bayón a @el_pais 🗞Tras hacer el #bootcamp en #ciberseguridad ahora trabaja en @DeloitteDE Check it out! 👉 https://t.co/XGIPZfmtx6  https://t.co/7jrVa74qTG",0,0,0
104,1518607234976161792,2022-04-25,1162694149956603904,thebridge_tech,The Bridge,"Este jueves Job Market Place en @TheBridge_Tech con @spaingeneration La feria de empleo con el mejor talento de #marketingdigital @AccentureSpain, @Siliconhr1, ... participarán en busca del mejor talento. Si eres empresa y quieres participar 👉 https://t.co/0n4iufzfmi  https://t.co/A51YStbfjF",0,0,0
105,1518909298688077825,2022-04-26,227327854,burn_es,BURN España 🔥,Tenemos que decir que el BURN Mondays de ayer con @TheBridge_Tech fue muy top! 🔝​❤️‍🔥,1,1,3
106,1518910838987501570,2022-04-26,1978768458,cogitivalencia,COGITI Valencia,#ESTAPASANDO Talento y competencias digitales #SP22 Inés Garcia @TheBridge_Tech Enric Montesa @COEV_COM Leticia Gonzalvez Directora marketing @sesamehr_ La competencia digital demandada en las empresas no son las básicas que todos tenemos.  https://t.co/orPM5iTbPE,1,0,3
107,1518967719516909568,2022-04-26,4295874994,kairos_ds,Kairós DS,"Nuestra Head de Data &amp; IA @quierodata, estará mañana en las oficinas de @TheBridge_Tech, para hablar de las oportunidades de crecimiento profesional dentro de Kairós DS.🤩   @IrnMM la acompañará resolviendo cualquier duda sobre Kairós DS…   ¿Te veremos allí?🧡  #OrgulloKairós  https://t.co/0hUC9XkPxF",0,5,7
108,1518963397701906433,2022-04-26,535255114,berrocalruben,Rubén Berrocal,"Los compañeros de @TheBridge_Tech nos hablan de #softskills en IT, en #devspega junto a @flyncercom  El valor diferencial de todo profesional.  https://t.co/0On5h6N9hR",0,0,0
109,1519359124219338752,2022-04-27,604485175,bertinha84,Berta Otero,"Acabo de escuchar la charla de @kairos_ds en @TheBridge_Tech. Ahora que todo lo que tengo que aprender me abruma. Escuchar que si llego a la meta, me esperará una empresa así (ojalá), un equipo en el que se respire ese buen rollo y amor por el trabajo, me da fuerza para pelear",0,0,8
110,1519225678335459328,2022-04-27,431035304,irnmm,Irene M Morgado 🌈,Esto es hoy!  Nos vemos en @TheBridge_Tech con @quierodata para hablar de crecimiento dentro de @kairos_ds 🧡,0,1,5
111,1519338659111178242,2022-04-27,53089020,gabinha,Gabiña,@pmdr_1189 @TheBridge_Tech Lamentablemente,0,0,1
112,1519208638136602626,2022-04-27,1162694149956603904,thebridge_tech,The Bridge,@burn_es Prueba de ello 📸🔥  https://t.co/7SWL2ionj3,0,1,2
113,1519432213061943303,2022-04-27,3294953441,jm_torralba_,Jose Maria Torralba,Mañana estaré junto a @LucaMefisto en una mesa redonda en @TheBridge_Tech donde hablaremos de la relación que hay entre #psicologia y la #realidadvirtual. Pinta interesante!!…,0,1,6
114,1519706866703638529,2022-04-28,3294953441,jm_torralba_,Jose Maria Torralba,En breve empezamos la charla sobre RV y Psicología! Todo ready! @TheBridge_Tech  https://t.co/lW3fvKhcGZ,0,1,14
115,1519712433740386308,2022-04-28,2979740235,spaingeneration,Generation Spain,"¡Gracias a todos por el día de hoy! 😍😍  De la mano de: @AccentureSpain , Bonus Studios, @Making_Science_ @SomosMiogroup , Silicon HR , y @TheBridge_Tech hemos podido acercar el futuro talento digital hacia el mundo laboral 🔝 🔝   #talent #empresas #marketing #BeGeneration  https://t.co/wLbzhtXb94",0,0,1
116,1521871017714589699,2022-05-04,1162694149956603904,thebridge_tech,The Bridge,"🤩¿Quieres conocer el talento digital que llevas dentro? ¡Ven a nuestro Open Day y descúbrelo!   📅Viernes 20 de mayo 11.15h en Paseo de Recoletos 15, Madrid.  🎟Saca tus entradas👇👇 https://t.co/qq3WqsydKv",0,0,0
117,1522114536286920704,2022-05-05,15993641,arey,Amalio A. Rey,La 2da presentación del #LibroIC en #Madrid será el J26Mayo(18:30) en @TheBridge_Tech acompañados por  Tíscar Lara (@tiscar) y Mario López de Ávila (@nodosenlared) sobre impacto de la #IC en el diseño y gestión de las organizaciones. +Info/inscripciones:  https://t.co/OVzv1SdR7x,0,2,4
118,1522231140656066561,2022-05-05,1162694149956603904,thebridge_tech,The Bridge,👏🚀Lanzamos una nueva edición de las #becas Digital Talent Pipeline para cursar un #bootcamp en junio y septiembre ¿Quieres solicitar la tuya? Plazo hasta el 30 de mayo ¡Date prisa #digitaltalent! ➡ https://t.co/PXFR0q85F7  https://t.co/qwiGSm4WOI,0,1,0
119,1523574457549623296,2022-05-09,1162694149956603904,thebridge_tech,The Bridge,"¡Vamos con los talleres de mayo! Este mes tenemos un montón de #freeevents 👩‍💻Metaverso, OSINT, Sistemas de diseño UX/UI, un coloquio sobre educación ... ¡No esperes más y saca ya tu entrada! 🎟 https://t.co/Nlwg6cTDOa  https://t.co/zWjT1I2AER",0,0,0
120,1524053162323283968,2022-05-10,1162694149956603904,thebridge_tech,The Bridge,¡”Let’s talk about education”! Os invitamos a la primera sesión del nuevo ciclo de conferencias sobre #educación @ikerarceseco y @victorianoi debatirán sobre los datos en el sector y descubriremos @graphext plataforma de #datascience no code. Entradas🎟  https://t.co/ksTzmzqqLQ,1,0,1
121,1524117624174653441,2022-05-10,1162694149956603904,thebridge_tech,The Bridge,"👾 El caso #Pegasus, un ejemplo más de #ciberespionaje que pone en relevancia la necesidad de expertos en #ciberseguridad  Te contamos qués es 🕵️‍♀️ y para qué fue creado 👇  https://t.co/kyzgkQDZ8N",0,0,0
122,1524738407603310594,2022-05-12,1162694149956603904,thebridge_tech,The Bridge,"📻Los #bootcamps son para ""cualquier persona que quiera un empleo tecnológico de calidad"", como bien explican Inés García Clariana y @AmparoGalbis1 en ""La Tarde con Marina"" en @999plazaradio. Escucha la entrevista completa de nuestro equipo de #Valencia🔊 https://t.co/7HNlE0vpmO",0,1,0
123,1524795347352051712,2022-05-12,1162694149956603904,thebridge_tech,The Bridge,"Descubre las posibilidades y misterios que oculta el #metaverso con @HavasGroupES 😎 Hablaremos de tipos de metaverso, estrategias de onboarding, casos reales... ¡Promete ser muy interesante! Próximo 19 de mayo a las 17.30h. Consigue tus entradas 🎟 https://t.co/KxeTH2ICpc",0,0,0
124,1525051913317801984,2022-05-13,2907682397,graphext,graphext,"Next week our CEO @victorianoi will be at @Thebridge_tech with @ikerarceseco to discuss the education sector 🎓 from a data-driven perspective. Join us online or at Paseo de Recoletos, 15, Madrid, to debate the challenges and opportunities the sector faces🚀",0,0,2
125,1525047381234003968,2022-05-13,577561266,apedreroes,Alberto Pedrero,@TheBridge_Tech @ikerarceseco @victorianoi @graphext Hola @TheBridge_Tech. ¿Por qué es obligatorio dar el número de teléfono para un evento que es en línea?,0,0,0
126,1525556372129169411,2022-05-14,50588675,alberto_blanco,Alberto Blanco,"Sin desmerecer el espectáculo del 28 de mayo en Paris, el 26 a las 18:30 en Madrid, @arey presenta su #libroIC en @TheBridge_Tech Entradas aquí  https://t.co/4MM6HyxTrf",0,0,1
127,1526133158743359488,2022-05-16,15993641,arey,Amalio A. Rey,La 2da presentación-coloquio del #LibroIC en #Madrid será el J26Mayo(18:30) en @TheBridge_Tech con Tíscar Lara (@tiscar) y Mario López de Ávila (@nodosenlared)  +Información e inscripciones:  https://t.co/OVzv1SdR7x ¡¡Compártelo!!,0,4,4
128,1526479745185198080,2022-05-17,114739070,pdelapublicidad,Periódico PublicidAD,Los perfiles tecnológicos más demandados en el futuro @TheBridge_Tech  https://t.co/j93jBWSLij,0,2,1
129,1526576722350686208,2022-05-17,1162694149956603904,thebridge_tech,The Bridge,¿Con ganas de probar si un empleo tecnológico es para ti? Ven a los talleres del campus de #Sevilla @ENCamaraSevilla   24 Mayo ➡Taller #DataScience  25 Mayo ➡Taller #DesarrolloWebFullStack 26 Mayo ➡Taller #Ciberseguridad 1 Junio ➡ Open Day  🎟Entradas  https://t.co/Cp05ZJBqVa  https://t.co/Vyqa1l94hr,0,2,2
130,1526842834741039105,2022-05-18,1336771626306854912,bcasapp,Bcas,"¿Cómo combatir el paro juvenil🥵? #tipdeldia En un país con una tasa de paro récord, hay que elegir bien dónde y qué estudiar.  Si os queréis especializar en el sector digital, os animamos a hacerlo con @TheBridge_Tech, que cuenta con un 92% de empleabilidad... ¡Y CON BECA 👇!  https://t.co/2OBZSnVk7r",1,4,8
131,1526886949839065088,2022-05-18,1162694149956603904,thebridge_tech,The Bridge,Gracias @victorianoI y equipo por el análisis con @graphext de los datos en educación y tecnología que vimos ayer en la primera charla de #letstalkabouteducation en @TheBridge_Tech y que pudimos debatir con @ikerarceseco Sin duda aprendimos mucho ¡Volved cuando queráis! 🧵Hilo 📊  https://t.co/wZSVGve1sn,0,0,0
132,1526946552492789760,2022-05-18,1162694149956603904,thebridge_tech,The Bridge,"Esta es la historia de Isis🤗 que decidió hacer un cambio en su vida profesional haciendo el #bootcamp de #uxui. Ahora, compagina su trabajo con el de Teacher Assistant en @TheBridge_Tech. El camino es duro pero seguro dará sus frutos👩‍💻¡Gracias Isis por compartir tu experiencia!  https://t.co/1UHKZW0UxN",0,0,0
133,1527312943397806080,2022-05-19,1162694149956603904,thebridge_tech,The Bridge,¡Qué poco queda para el próximo 🔥Burn Monday🔥! Lunes 23 de mayo a las 18h. aplicaremos la #IA en un viaje por obras pictóricas y hablaremos de la metodología de un Hackaton con dos alumnis de #DataScience ¡Saca tu entrada y ven a tomarte un @burn_es!🔋⬇  https://t.co/6mNJvlmi9F,0,2,0
134,1528638307516694529,2022-05-23,15993641,arey,Amalio A. Rey,#LastMinute La 2da presentación del #LibroIC en #Madrid será este jueves (18:30) en @TheBridge_Tech acompañados por Tíscar Lara (@tiscar) y Mario López de Ávila (@nodosenlared). +Info e inscripciones aquí:  https://t.co/OVzv1SdR7x,0,3,4
135,1528641426975760389,2022-05-23,987388686,juanluispavon1,Juan Luis Pavón,"Conoce las 25 ofertas de #empleo de la empresa sevillana @Galgus, creadora de tecnología #WiFi de primer nivel mundial, y descubre también ofertas de empleo en #Sevilla de @PFDrive @HotelColonGM  @GrupoElecnor @TheBridge_Tech @beteling, etc. Ver más:  https://t.co/9lJwB9yIAl  https://t.co/k8bFhZV5tx",0,3,8
136,1528647207594909696,2022-05-23,4628161,tiscar,Tíscar Lara,Este jueves nos vemos en @TheBridge_Tech para hablar sobre inteligencia colectiva a propósito del nuevo libro de @amaliorey y la compañía de @nodosenlared. En el blog avanzo algunos detalles:  https://t.co/rVXQw1TTf2,0,1,2
137,1528650844094271490,2022-05-23,41545659,nodosenlared,Mario Lopez de Avila,"""El libro de la inteligencia colectiva""   https://t.co/tUyIEoFlP9 artículo de @tiscar sobre la presentación que del libro de @arey haremos esta semana en @TheBridge_Tech  Plazas limitadas, inscripciones en  https://t.co/Oht7sRlBPh  https://t.co/wICvbVbVqi",0,3,6
138,1528696920729956352,2022-05-23,1528649918306557952,nachooatm82,Nacho Esteban,Terminando el desafio de tripulaciones en @TheBridge_Tech,0,0,0
139,1529037374340177920,2022-05-24,163586106,encamarasevilla,Escuela de Negocios,¿Te gustaría explorar el sector #tech? Ven a los talleres que organiza @TheBridge_Tech en @ENCamaraSevilla   🗓️26 Mayo 👉​ Taller #Ciberseguridad 🗓️30 Mayo👉​ Taller #DesarrolloWebFullStack 🗓️31 Mayo 👉​Taller #DataScience  ¡Inscríbete ahora! ⤵️​  https://t.co/9r5ZHRKwOs  https://t.co/bbKEDUkY6Y,0,1,3
140,1529043482895175680,2022-05-24,1162694149956603904,thebridge_tech,The Bridge,"En el #BurnMonday🔥 de ayer se hablo mucho de #DataScience y conocimos en qué están trabajando dos alumnis del #bootcamp ¡Gracias por participar! ¡Aprendimos un montón sobre datos, hackatones, algoritmos, virus y ARTE! 🔥🔋 ¡Gracias @burn_es!  https://t.co/yistzsLg9Z",0,1,1
141,1529755786129326082,2022-05-26,15993641,arey,Amalio A. Rey,Ayer fue 1ra presentación del #LibroIC bajo el abrigo de @zuloark y con la compañía de @rosajpereda y @tutuytu. Unas 20 personas y fue estupendo. Mil gracias a todo/as. Hoy seguimos por #Madrid. 2da presentación en @TheBridge_Tech a las 18:30:  https://t.co/OVzv1SdR7x  https://t.co/9L9DsQ4EYE,0,1,9
142,1529843349200551937,2022-05-26,4628161,tiscar,Tíscar Lara,Esta tarde estaré acompañando a @arey en la presentación de su libro sobre Inteligencia Colectiva en @TheBridge_Tech junto a @nodosenlared y un público de lujo,2,0,7
143,1529843607750025217,2022-05-26,29497240,c_magro,Carlos Magro,@tiscar @arey @TheBridge_Tech @nodosenlared Ahí nos vemos ;-),1,0,2
144,1529844720783998977,2022-05-26,4628161,tiscar,Tíscar Lara,@c_magro @arey @TheBridge_Tech @nodosenlared Ya sabía yo que el público era de lujo 😉,1,0,1
145,1529845766453436418,2022-05-26,29497240,c_magro,Carlos Magro,@tiscar @arey @TheBridge_Tech @nodosenlared yo soy más prêt à porter ;-),1,0,1
146,1529849297105215493,2022-05-26,10575102,juanjobrizuela,Juanjo Brizuela,@c_magro @tiscar @arey @TheBridge_Tech @nodosenlared cuidadme a Amalio plis ;),1,0,3
147,1529853209870745600,2022-05-26,29497240,c_magro,Carlos Magro,@juanjobrizuela @tiscar @arey @TheBridge_Tech @nodosenlared Ni lo dudes ;-),0,0,2
148,1529889830376722433,2022-05-26,148160316,nohelisruiza,Nohelis Ruiz A. #Lifehacker,"Gran #libro de @arey   Gracias por tan valiosa y profunda aportación, posibles soluciones y propuestas de aplicación  presentación en @TheBridge_Tech  https://t.co/JYHdfdfyFz",0,0,3
149,1529936081273208847,2022-05-26,103409751,cibermarikiya,María Sánchez González (📌 tiempos híbridos),@tiscar @arey @TheBridge_Tech @nodosenlared Vaya cracks os habéis juntado💪😉,0,0,2
150,1530102538015592448,2022-05-27,15993641,arey,Amalio A. Rey,"Ayer fue un día entrañable, presentando el #LibroIC con @tiscar y @nodosenlared en @TheBridge_Tech. ¡¡Nivelazo!! Preguntas retadoras, conversación nutriente, y asistentes de lujo. ¡Hemos estado 2 horas conversando! No se puede pedir más. Gracias a todo/as  https://t.co/MjYX5zIa8J",0,3,7
151,1530089190951624704,2022-05-27,1162694149956603904,thebridge_tech,The Bridge,Hoy es día de #DesafíoDeTripulaciones ⚔ en el campus de Madrid🙌 L@s alum@s han creado soluciones digitales en colaboración con @ASEAF_ISN ¡Síguelo 🔴EN DIRECTO y conoce qué proyectos han desarrollado!  https://t.co/2XOMclP9YP ¡Empezamos!,0,0,1
152,1531235220501897218,2022-05-30,1088043591681871872,laproductconfes,La Product Conf & LPCx España,"Si aún estás con el buen recuerdo de la charla de @MercadonaTech en #LPCMAD22, tenemos second round en junio:  🎙️ #LPCxMAD sobre el ciclo de vida de Objetivos en Mercadona Tech. 🗓️ Martes 14 junio, 18.30h 📌 @TheBridge_Tech 🙋 ¡Aforo limitado! Apúntate en:  https://t.co/YRVNBg6IWn",0,0,2
153,1531248145656688641,2022-05-30,541058739,digitalbourne,Digital Bourne,"La historia relaciona el paseo de Recoletos, la #FeriaDelLibro y la @BNE_biblioteca. El jueves pasado asistí a la presentación de “El libro de la inteligencia colectiva” #Iclibro de @arey en la sede de @TheBridge_Tech al lado del @Cafegijon acompañado de @tiscar y @nodosenlared.",0,2,6
154,1531647853348761601,2022-05-31,541058739,digitalbourne,Digital Bourne,@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Segundo párrafo y ya he descubierto un juguete nuevo. Feliz de ser el más ágrafo de la habitación 😜  https://t.co/tRr2jTJxg0,0,0,2
155,1531644786679103492,2022-05-31,1162694149956603904,thebridge_tech,The Bridge,👏¡Tenemos grandes noticias! Lanzamos nuevo #bootcamp en #Cloud &amp; #DevOps ☁️ en septiembre en Madrid y remoto. ¿#CloudComputing? ¿Y eso qué es?   Descúbrelo en nuestra sesión informativa🧐 https://t.co/GBakix1Qr5 Más info👉 https://t.co/T2LlMqtAv8  https://t.co/D7vKxKE3do,0,2,2
156,1531640813800783872,2022-05-31,541058739,digitalbourne,Digital Bourne,@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Info sobre @Alienta con todos los horarios de sus autores firmando en #FeriaDelLibroMadrid2022 ;),0,0,2
157,1531639992174493696,2022-05-31,541058739,digitalbourne,Digital Bourne,"@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Un pequeño avance del libro, en la editorial @Alienta nos ponen los dientes largos con las primeras páginas 👇  https://t.co/8SO1QkPgYN",2,1,3
158,1531605926272282627,2022-05-31,541058739,digitalbourne,Digital Bourne,@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech 🙏,1,0,2
159,1531602152887619587,2022-05-31,7154412,recuenco,Javier G. Recuenco,@Gonzalomartin @DigitalBourne @GuillermoDeHaro @Alienta @heavymental @TheBridge_Tech @EventbriteES Silenzio Stampa.  https://t.co/QFGHNtDxUC,0,0,2
160,1531601751056470016,2022-05-31,7631142,gonzalomartin,Gonzalo Martín,@DigitalBourne @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech @EventbriteES La mafia tiene sus reglas. This thing of us.,2,0,3
161,1531601583984844802,2022-05-31,541058739,digitalbourne,Digital Bourne,"@Gonzalomartin @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech No sufras, podía ser peor: si no es por @EventbriteES ni me entero. Lo más gracioso es que el jueves pasado estuve en una presentación de un libro en @TheBridge_Tech y no soltaron prenda :)",1,0,3
162,1531600636646674433,2022-05-31,7631142,gonzalomartin,Gonzalo Martín,@DigitalBourne @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech A mi es que no me invitan a nada. He quedado como un influencer de pacotilla.,1,0,2
163,1531600004074426369,2022-05-31,541058739,digitalbourne,Digital Bourne,@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Alguna pista para navegantes:  https://t.co/XvXCl6HN6F,0,0,1
164,1531599841276706817,2022-05-31,541058739,digitalbourne,Digital Bourne,"@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta Jajaja cómo lo sabes.  Ya he visto que se han agotado todas las entradas en la presentación junto con la grabación de @heavymental en @TheBridge_Tech. Guillermo, la legión de seguidores necesita saber caseta y día de la #FLM2022 #FeriaDelLibroMadrid2022 en la que firmas ;)",3,0,2
165,1531602132138438658,2022-05-31,541058739,digitalbourne,Digital Bourne,@Gonzalomartin @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech @EventbriteES Es así.,0,0,1
166,1535693940132806658,2022-06-11,1255794072280842240,heavymental_es,Heavy Mental,"@PesetJairo @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Jairo, a lo mejor damos sorpresa y lo emitimos.. no será igual pero estamos trabajando en ello para todos los que os habéis quedado fuera!!",1,0,4
167,1535694017714847745,2022-06-11,1255794072280842240,heavymental_es,Heavy Mental,@adriskou @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Trabajando en tenerlo grabado para todos vosotros... informaremos!,0,0,1
168,1535884891870863360,2022-06-12,944737177,pedroaeriaa,Pedro around the clouds,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Me comentan por línea interna que habrá demostración estoica en vivo.,1,0,4
169,1535885427307069440,2022-06-12,7154412,recuenco,Javier G. Recuenco,@PedroAeriaa @HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Alienta Guillermo en concreto.,1,0,2
170,1535929691051368448,2022-06-12,1255794072280842240,heavymental_es,Heavy Mental,"@lahabitacioncr1 @Sergio_Berbis @kawenzotz @Nique_Brique @_miki @Recuenco @DavidAlayon Si @TheBridge_Tech tiene en Sevilla sede ahí que iremos seguro, ya somos amiguis :)",0,0,2
171,1536045384275050496,2022-06-12,175063066,pocerillo,P,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta ¡Gracias por contar con la comunidad! De aquí a llenar el wizink center hay un escaloncito...,0,0,3
172,1536321996367224838,2022-06-13,962578275162869760,pesetjairo,Jairo P,@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @pelayoarbues @adriskou @estodopornada Gracias por intentarlo pero las señales me dicen que no debía estar (mala suerte que trabajando 3h sueltas los lunes me haya pillado trabajando xdd). Me tocará esperarme a la edición de Valencia 🔥🤘😉,0,0,0
173,1536427396437577728,2022-06-13,56674550,na5ho,Nacho CG,"@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada No ha podido ser, otra vez será.  Gracias en cualquier caso por la iniciativa 😉",0,0,2
174,1536361884009615361,2022-06-13,55193695,pelayoarbues,Pelayo Arbués,@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @PesetJairo @adriskou @estodopornada yo que iba a hacer reventa...,0,0,2
175,1536313018321190912,2022-06-13,18955785,javimostoles,Javi Pérez ⚡ 😎 Learning by doing. 🦾 💻 📚 🚀,Lo conseguí!!! Gracias @TheBridge_Tech  @HeavyMental_es,0,0,1
176,1536365482680401921,2022-06-13,1493264171705765890,mulder01198676,Mulder,@HeavyMental_es @TheBridge_Tech @Atorrerus @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada Están cotizadísimas!... las entradas  @HeavyMental_es son el Dogecoin del universo podcasting. #Tothemoooooon  https://t.co/Ddn73iUJ0y,0,0,2
177,1536310998319210496,2022-06-13,10614452,pcontrer,Pablo J. Contreras.,@TheBridge_Tech @HeavyMental_es @Alienta ¡La tengo!,0,0,2
178,1536310702876549123,2022-06-13,1255794072280842240,heavymental_es,Heavy Mental,Lo prometimos y han llegado gracias a @TheBridge_Tech ... últimas entradas para el podcast 27 en directo :D  cc @Atorrerus @Mulder01198676 @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada,4,2,6
179,1536310176801857538,2022-06-13,1162694149956603904,thebridge_tech,The Bridge,"¡Últimas1⃣0⃣entradas! El lunes 27 de junio acogeremos la grabación de ""El sentido de la vida ya no es 42"" un episodio del podcast de @HeavyMental_es, donde presentarán ""El pequeño libro de la filosofía estoica"" de @Alienta Si quieres asistir como público👉 https://t.co/Vp0zHYIRua",6,2,4
180,1536311923423203331,2022-06-13,15521945,wmurphy,Bill Murphy,@TheBridge_Tech @HeavyMental_es @Alienta ¡Y yo! Que buena forma de empezar la semana.,0,0,1
181,1536267654717132801,2022-06-13,1434890317640126469,sergio_berbis,Sergio Berbis,"@HeavyMental_es @PesetJairo @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Inocente de mi, que lo daba por hecho...",0,0,2
182,1536710498712006660,2022-06-14,1162694149956603904,thebridge_tech,The Bridge,"¡Lanzamos las becas @viewnext para estudiar #Cloud &amp; #DevOps ☁️! Si quieres formarte en una profesión con futuro y alta demanda, infórmate sobre las becas para estudiar un #bootcamp en @TheBridge_Tech 🙌 Solicita la tuya ➡  https://t.co/pvfZneLd1d  https://t.co/li3VtNpZDo",0,0,1
183,1536745017036918793,2022-06-14,1088043591681871872,laproductconfes,La Product Conf & LPCx España,Aquí estamos 😊 a punto de comenzar #LPCxMAD con @MercadonaTech en @TheBridge_Tech  Ga-na-zas!! 🙌  https://t.co/Z35gVk2i1x,1,1,4
184,1536966880866586626,2022-06-15,421798449,vlctechhub,VLCTechHub,Hoy @TheBridge_Tech a las 18:00: Taller Data Science Valencia: Mi primera aplicación de web de IA  https://t.co/DbwCfYaaX3,0,1,1
